"","id","name","date","subject_line","sent","delivered","delivered_rate","unique_opens","open_rate","total_clicks","unique_clicks","unique_CTR","click_open_ratio","opt_outs","opt_out_rate","plaintext_rate","url","title","clicks","COR"
"70","1370573081","PEM 2023-06-09 Data & Transparency Newsletter",2023-06-09,"Introducing: Transparent Supply Chains + Emissions Data",1395,1394,0.9993,684,0.491,254,122,0.088,0.178,1,0.07,"0.059","https://rmi.org/oci-update-tackling-methane-in-the-oil-and-gas-sector/","OCI+ Update: Tackling Methane in the Oil and Gas Sector",27,0.039
"71","1370573081","PEM 2023-06-09 Data & Transparency Newsletter",2023-06-09,"Introducing: Transparent Supply Chains + Emissions Data",1395,1394,0.9993,684,0.491,254,122,0.088,0.178,1,0.07,"0.059","https://rmi.org/the-ev-battery-supply-chain-explained/","The EV Battery Supply Chain Explained",28,0.041
"72","1370573081","PEM 2023-06-09 Data & Transparency Newsletter",2023-06-09,"Introducing: Transparent Supply Chains + Emissions Data",1395,1394,0.9993,684,0.491,254,122,0.088,0.178,1,0.07,"0.059","https://rmi.org/vpps-arent-just-a-one-trick-pony/","VPPs Aren’t Just a One Trick Pony",56,0.082
"73","1370572784","PEM 2023-06-05 Policy Newsletter",2023-06-05,"The Latest in Energy Policy",1843,1843,1,815,0.442,257,120,0.065,0.147,1,0.05,"0.173","https://rmi.org/three-federal-funding-pools-every-industrial-project-developer-should-know-about/","Three Federal Funding Pools Every Industrial Project Developer Should Know About",12,0.015
"74","1370572784","PEM 2023-06-05 Policy Newsletter",2023-06-05,"The Latest in Energy Policy",1843,1843,1,815,0.442,257,120,0.065,0.147,1,0.05,"0.173","https://rmi.org/setting-buy-clean-standards-to-green-us-steel/","Setting Buy Clean Standards to Green US Steel",12,0.015
"75","1370572784","PEM 2023-06-05 Policy Newsletter",2023-06-05,"The Latest in Energy Policy",1843,1843,1,815,0.442,257,120,0.065,0.147,1,0.05,"0.173","https://rmi.org/new-financial-modeling-tool-powerful-enough-to-realize-the-full-potential-of-the-ira/","Introducing Optimus: A Financial Modeling Tool Powerful Enough to Unlock the IRA's Full Potential",12,0.015
"76","1370572784","PEM 2023-06-05 Policy Newsletter",2023-06-05,"The Latest in Energy Policy",1843,1843,1,815,0.442,257,120,0.065,0.147,1,0.05,"0.173","https://rmi.org/insight/power-sector-implementation-of-a-country-coal-to-clean-transition/","Power Sector Implementation of a Country Coal-to-Clean Transition",13,0.016
"77","1370572784","PEM 2023-06-05 Policy Newsletter",2023-06-05,"The Latest in Energy Policy",1843,1843,1,815,0.442,257,120,0.065,0.147,1,0.05,"0.173","https://rmi.org/analysis-minnesotans-would-save-up-to-91-billion-from-climate-smart-transportation/","Analysis: Minnesotans Would Save up to $91 Billion from Climate-Smart Transportation",14,0.017
"78","1370572784","PEM 2023-06-05 Policy Newsletter",2023-06-05,"The Latest in Energy Policy",1843,1843,1,815,0.442,257,120,0.065,0.147,1,0.05,"0.173","https://rmi.org/future-of-texas-energy-decisions-based-on-dollars-and-sense/","The Future of Texas Energy: Decisions Based on Dollars and Sense",15,0.018
"79","1370572784","PEM 2023-06-05 Policy Newsletter",2023-06-05,"The Latest in Energy Policy",1843,1843,1,815,0.442,257,120,0.065,0.147,1,0.05,"0.173","https://rmi.org/cutting-pollution-while-strengthening-local-economies/","Advanced Clean Cars II: Cutting Pollution while Strengthening Local Economies",17,0.021
"80","1370572784","PEM 2023-06-05 Policy Newsletter",2023-06-05,"The Latest in Energy Policy",1843,1843,1,815,0.442,257,120,0.065,0.147,1,0.05,"0.173","https://rmi.org/insight/urban-land-use-reform/","Urban Land Use Reform",21,0.026
"81","1370572784","PEM 2023-06-05 Policy Newsletter",2023-06-05,"The Latest in Energy Policy",1843,1843,1,815,0.442,257,120,0.065,0.147,1,0.05,"0.173","https://rmi.org/breaking-down-the-inflation-reduction-act-program-by-program-incentive-by-incentive/","Breaking Down the Inflation Reduction Act. Program by Program. Incentive by Incentive.",22,0.027
"82","1370572784","PEM 2023-06-05 Policy Newsletter",2023-06-05,"The Latest in Energy Policy",1843,1843,1,815,0.442,257,120,0.065,0.147,1,0.05,"0.173","https://rmi.org/solving-colorados-housing-and-climate-crisis/","Solving Colorado’s Housing and Climate Crisis",23,0.028
"83","1370572784","PEM 2023-06-05 Policy Newsletter",2023-06-05,"The Latest in Energy Policy",1843,1843,1,815,0.442,257,120,0.065,0.147,1,0.05,"0.173","https://rmi.org/new-power-plant-standards-preserve-reliable-affordable-electricity/","New Power Plant Standards Preserve Reliable, Affordable Electricity",30,0.037
"84","1370572784","PEM 2023-06-05 Policy Newsletter",2023-06-05,"The Latest in Energy Policy",1843,1843,1,815,0.442,257,120,0.065,0.147,1,0.05,"0.173","https://rmi.org/states-will-determine-the-future-of-us-transportation/","A Fork in the Road: States Will Determine the Future of US Transportation Pollution",31,0.038
